BATCH_START_INDEX,BATCH_INDICES,FAILED,RAW_OUTPUT
11596,"[11596, 11597, 11598, 11599]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kurârana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se coucher avec, coucher ensemble, passer la nuit ensemble."", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kwîrārana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""passer la nuit seul."", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""indaranaburimiro"", ""AFFIX"": ""v.-rimiro"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""ikirărane"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": ""7|8"", ""DESCRIPTION"": ""suranné, ancien, périmé; de la récolte précédente, de l'an dernier."", ""POS"": ""adj.""}, {""id"": ""3"", ""WORD"": ""kuráranga"", ""AFFIX"": ""-nze"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""s'agiter, regarder en tous sens, tourner la tête de tous côtés."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kuráranganya"", ""AFFIX"": ""-nije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire avec agitation: parler trop, être indiscret."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kuráranganya"", ""AFFIX"": ""-nije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être prolixe et composer, arranger, inventer, prendre sous son bonnet (fig.)."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""indâràngávye"", ""AFFIX"": ""V.-gávye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""ikiráràngwe"", ""AFFIX"": ""v.-gwe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""umurârànkôna"", ""AFFIX"": ""v.-kôna"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""ikirârànkûba"", ""AFFIX"": ""v.-kùba"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""ikirârànkúra"", ""AFFIX"": ""v.-kúra"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kurâranya"", ""AFFIX"": ""-nije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""tarder, laisser, remettre à plus tard, ajourner, différer, surseotr."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""indâraruhùnga"", ""AFFIX"": ""-hûnga"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""uburâre"", ""AFFIX"": null, ""NOUN_CLASS"": ""14"", ""DESCRIPTION"": ""fentes, fissures, craquelures"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""umurâré"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""34"", ""DESCRIPTION"": ""terrain en friche, endroit non cultivé; brousse."", ""POS"": ""n.""}]}"
11616,"[11616, 11617, 11618, 11619]",1,
11652,"[11652, 11653, 11654, 11655]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kurárukīsha"", ""AFFIX"": ""-shije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""Provoquer la fatigue, causer une insolation."", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""umurârūko"", ""AFFIX"": null, ""NOUN_CLASS"": ""3"", ""DESCRIPTION"": ""une côte, une montée."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""uburârūko"", ""AFFIX"": null, ""NOUN_CLASS"": ""14"", ""DESCRIPTION"": ""le nord."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kurarura"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""brusquer, être impoli."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kurarutsa"", ""AFFIX"": ""-kije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""laisser se gâter, se blettir."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kurarūza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""couper les bananes pour la bière."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kurârwa"", ""AFFIX"": ""-râwe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""avoir des hôtes à héberger, recevoir qgn pour la nuit."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""umurárwe"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""3(4"", ""DESCRIPTION"": ""saillie d'humeur, brusquerie; nervosité; impolitesse; mot piquant."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kurása"", ""AFFIX"": ""-she"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se servir d'une arme, viser, tirer à (Farc), lancer une flèche, décocher."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîrasa"", ""AFFIX"": ""-she"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""tirer sur soi-même."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîrasa"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se récipiter dans la maison."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîrasa"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""sortir rusguement."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîrasa"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""partir comme ne flèche."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""Wiza"", ""NOUN"": ""Wiza""}
]




















}"
11672,"[11672, 11673, 11674, 11675]",1,
11696,"[11696, 11697, 11698, 11699]",1,
11704,"[11704, 11705, 11706, 11707]",0,"{""entries"": [
    {
        ""id"": ""0"",
        ""WORD"": ""ikirâya"",
        ""AFFIX"": ""-lâya"",
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": null,
        ""POS"": ""v.""
    },
    {
        ""id"": ""1"",
        ""WORD"": ""Uburàya"",
        ""AFFIX"": ""-lâya"",
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": null,
        ""POS"": ""v.""
    },
    {
        ""id"": ""2"",
        ""WORD"": ""umurāyi"",
        ""AFFIX"": ""imi-"",
        ""NOUN_CLASS"": ""11"",
        ""DESCRIPTION"": ""fleur des céréales"",
        ""POS"": ""n.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""ikirāyi"",
        ""AFFIX"": null,
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": ""7, gris rayé: une vache au pelage rayé"",
        ""POS"": ""n.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""kurâza"",
        ""AFFIX"": ""-je"",
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": ""faire pendant la nuit"",
        ""POS"": ""v.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""irăza"",
        ""AFFIX"": ""ama-"",
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": ""philtre magique que lon jette où on passe, antidote du rubizo"",
        ""POS"": ""n.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""kwîrāza"",
        ""AFFIX"": ""-je"",
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": ""s'inviter à passer la nuit sans consulter ses hôtes"",
        ""POS"": ""v.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""kurázangana"",
        ""AFFIX"": ""-nye"",
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": ""jeter un regard circulaire"",
        ""POS"": ""n.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""umuràzi"",
        ""AFFIX"": ""aba-"",
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": ""louche, bigle"",
        ""POS"": ""n.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""Umuntu wumurazi"",
        ""AFFIX"": null,
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": ""une personne atteinte de strabisme"",
        ""POS"": ""n.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""umurâzi"",
        ""AFFIX"": ""imi-"",
        ""NOUN_CLASS"": null,
        ""DESCRIPTION"": ""strabisme"",
        ""POS"": ""n.""
    },
    {
        ""id"": ""3"",
        ""WORD"": ""l'espace"",
        ""POS"": ""n.""
    }
]



















}"
11712,"[11712, 11713, 11714, 11715]",1,
11716,"[11716, 11717, 11718, 11719]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""indébuye"", ""AFFIX"": null, ""NOUN_CLASS"": ""910"", ""DESCRIPTION"": ""sac en raphia qu'on suspend à l'épaule"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""imirēbwe"", ""AFFIX"": null, ""NOUN_CLASS"": ""4"", ""DESCRIPTION"": ""petit morceau d'étoffe"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""kuréfagura"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire de grandes promesses souvent inconsidérées"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kurêfaguza"", ""AFFIX"": ""-je"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""marcher à grands pas, faire de grandes enjambées"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""uburêfūké"", ""AFFIX"": null, ""NOUN_CLASS"": ""14"", ""DESCRIPTION"": ""grande longueur; largeur"", ""POS"": ""adj.""}]}"
11736,"[11736, 11737, 11738, 11739]",1,
11748,"[11748, 11749, 11750, 11751]",0,"{""entries"": [
  {
    ""id"": ""0"",
    ""WORD"": ""umurehe"",
    ""AFFIX"": ""imi-"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""Abutilon mauritianum Ficus ingens MIQ."",
    ""POS"": ""n.""
  },
  {
    ""id"": ""1"",
    ""WORD"": ""uburehe"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""fruits du précédent."",
    ""POS"": ""n.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""kuréheranya"",
    ""AFFIX"": ""-nije"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""négocier un mariage pour qqn, au nom de qqn."",
    ""POS"": ""v.""
  },
  {
    ""id"": ""3"",
    ""WORD"": ""amarēka"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""écoulement deau."",
    ""POS"": ""n.""
  }
]}"
11752,"[11752, 11753, 11754, 11755]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kurēka"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""laisser pendre, suspendre un (bambou) pour recueillir leau."", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""kwîrēka"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""couler goutte à goutte."", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""amarēkano"", ""AFFIX"": null, ""NOUN_CLASS"": ""6"", ""DESCRIPTION"": ""eau recueillie toit ou Run conduit en bambou."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kurekera"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""applic., abandonner, laisser."", ""POS"": ""v.""}]}"
11760,"[11760, 11761, 11762, 11763]",1,
11780,"[11780, 11781, 11782, 11783]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""ikiréma"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""qui souffre de malformation"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kuremanwa"", ""AFFIX"": ""-nywe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être rassemblés"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""kurémara"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""contracter une manie"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kuremarema"", ""AFFIX"": ""-mye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""calomnier"", ""POS"": ""v.""}]}"
11788,"[11788, 11789, 11790, 11791]",1,
11804,"[11804, 11805, 11806, 11807]",1,
11812,"[11812, 11813, 11814, 11815]",1,
11824,"[11824, 11825, 11826, 11827]",1,
11836,"[11836, 11837, 11838, 11839]",1,
11840,"[11840, 11841, 11842, 11843]",1,
11864,"[11864, 11865, 11866, 11867]",1,
11868,"[11868, 11869, 11870, 11871]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""amarěnge"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""période menstruelle"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kurêngeka"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire passer"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kurêngekēsha"", ""AFFIX"": ""-sheje"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se servir d'un moyen magique pour empêcher les voleurs de piller les champs"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""ururêngeko"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""produit magique pour écarter les voleurs de récoltes"", ""POS"": ""n.""}]}"
11880,"[11880, 11881, 11882, 11883]",1,
11884,"[11884, 11885, 11886, 11887]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""umurêngo"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""3|4"", ""DESCRIPTION"": ""Cardiospermum halicacabum LINNÉ."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""ururêngo"", ""AFFIX"": null, ""NOUN_CLASS"": ""11110"", ""DESCRIPTION"": ""endroit où lon apparaît. Sìnkirenga ururêngo, nsigaye mbáriza amakùûru ahó mbundâye, je ne voyage plus, je me contente de demander des nouvelles dans mon coin. Gucá ururêngo, arriver de très loin; être expérimenté pour avoir beaucoup voyagé. Gutêra indêngo, aller au loin."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""uburêngo"", ""AFFIX"": null, ""NOUN_CLASS"": ""14"", ""DESCRIPTION"": ""(au) loin, (à P) horizon."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kurênguka"", ""AFFIX"": ""-tse"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""accourir à Pappel; répondre à llappel; se présenter. Wâ mugabo atōye umcsi ararêngutse n'i butwáre, notre homme, au jour prévu, se présente donc au chef-lieu du canton. Paraître. Ashítse murí nyāa shamba arenguka ku kazu karímwo umukěcuru, arrivé dans cette savane, il parut devant un gourbi où se trouvait une vieille. Apparaître à lhorizon. Igihúgu cōse gisamāje kírora iyó zirengúka, tout le monde regarde le chemin par où elles reviendront. Umurúshwa arenguka kw-ibâgo, yaburá inyama, agatēkera ikinōno, le pauvre arrive-t-il à la boucherie, şil ne reçoit pas un morceau de viande, il emporte au moins le sabot de la vache, Rírenga nawé arênguka, il est arrivé au coucher du soteil."", ""POS"": ""v.""}]}"
11900,"[11900, 11901, 11902, 11903]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""amarenya"", ""AFFIX"": null, ""NOUN_CLASS"": ""6"", ""DESCRIPTION"": ""Sopubia simplex HocHsT."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kurênza"", ""AFFIX"": ""-ngeje"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire dépasser. ..."", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kwîrenza"", ""AFFIX"": ""-ngeje"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""avaler d'un coup."", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""amarênzàko"", ""AFFIX"": null, ""NOUN_CLASS"": ""6"", ""DESCRIPTION"": ""cultiver sans soin. Syn. gusibanganya."", ""POS"": ""n.""}]}"
11924,"[11924, 11925, 11926, 11927]",0,"{""entries"": [
  {
    ""id"": ""0"",
    ""WORD"": ""uburēre"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": null,
    ""POS"": ""n.""
  },
  {
    ""id"": ""1"",
    ""WORD"": ""umurėre"",
    ""AFFIX"": ""imi-"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""endroit surélevé"",
    ""POS"": ""n.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""intângamárēré"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""sans pareil, champion"",
    ""POS"": ""n.""
  },
  {
    ""id"": ""3"",
    ""WORD"": ""ikirêré"",
    ""AFFIX"": ""ibi-"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""firmament; air, atmosphère"",
    ""POS"": ""n.""
  }
]}"
11932,"[11932, 11933, 11934, 11935]",1,
11984,"[11984, 11985, 11986, 11987]",1,
11988,"[11988, 11989, 11990, 11991]",1,
12000,"[12000, 12001, 12002, 12003]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kuríbóra"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""bien en chair"", ""POS"": ""adj.""}, {""id"": ""1"", ""WORD"": ""kuríbōrera"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""vergetures"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""indibu"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""graines du fauxbananier"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""nàndibu"", ""AFFIX"": null, ""NOUN_CLASS"": ""9a"", ""DESCRIPTION"": ""yariété de bananes sauvages"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""ikiríburíbu"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": ""7|8"", ""DESCRIPTION"": ""fruit du bananier sauvage"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""kurîbwa"", ""AFFIX"": ""-rîwe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être mangé"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""umubiri"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""avoir mal dans tout le corps"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""mu-nda"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""avoir la diarrhée"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""Sêntibirīibwá"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""autre nom du manioc"", ""POS"": ""n.""}]}"
12012,"[12012, 12013, 12014, 12015]",1,
12020,"[12020, 12021, 12022, 12023]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""indihano"", ""AFFIX"": null, ""NOUN_CLASS"": ""910"", ""DESCRIPTION"": ""rançon"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kurihira"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""expier"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""kurihirira"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""payer à la place de"", ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""kwîrihirira"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""se racheter par une amende sans laide d'autrui"", ""POS"": ""v.""}]}"
12068,"[12068, 12069, 12070, 12071]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kurimbāna"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""être bien bâti, bien proportionné, bien fait, préparé."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""umurimbāne"", ""AFFIX"": ""aba-"", ""NOUN_CLASS"": ""1|2"", ""DESCRIPTION"": ""jolie femme."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""indimbane"", ""AFFIX"": null, ""NOUN_CLASS"": ""9|10"", ""DESCRIPTION"": ""personne de taille moyenne, de stature bien proportionnée, de belle prestance."", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kurimbanya"", ""AFFIX"": ""-nije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""rendre proportionnel, Arranger harmonieusement."", ""POS"": ""v.""}]}"
12088,"[12088, 12089, 12090, 12091]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""ikirími"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""langue Qun animal"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""ururimi"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""langues de feu"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""akarími"", ""AFFIX"": ""utu-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""languette"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""uburími"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""zézaiement, blésement, blésité"", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""kurimira"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""applic."", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""ndimiràndyé"", ""AFFIX"": ""-ryé"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""travailler pour qqn qui ne veut pas faire des efforts personnels"", ""POS"": ""v.""}, {""id"": ""2"", ""WORD"": ""irímirími"", ""AFFIX"": ""ama-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""verbiage, blabla (pop.)"", ""POS"": ""n.""}, {""id"": ""3"", ""WORD"": ""kurimirira"", ""AFFIX"": ""-ye"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""double applic."", ""POS"": ""v.""}]}"
12100,"[12100, 12101, 12102, 12103]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""ikirimīsho"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""outillage agricole : épieu, houe, hoyau, etc."", ""POS"": ""n.""}, {""id"": ""1"", ""WORD"": ""umwîrimizi"", ""AFFIX"": ""ab-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""cultivateur, toute personne qui vit de ses champs à lexclusion d'autre chose. travail, occupation, labeur. travailleur. partager les mêmes fonctions. champ cultivé. brûler. taper d'un coup sec. donner un violent coup de bâton. être cultivé. arable. terre de culture, terre arable. plante cultivée. la racine dd'une plante, les plantes cultivées au Burundi: ibiharage, les haricots, ikigôri le maïs, amasàka, le sorgho, ubúro, léleusine, ubwishaza, inkûndé, les petits pois, inkôré, les lentilles, ingano, le blé, les céréales, ibisûnzu, amatúgu, diverses sortes d'ignames, amateke, les colocases, imyŭngu, imihiti, fes courges, urunyabutongo, urubwïja, le tétragone, isogí, légume amer, igitōke, la banane, umwumbati, te manioc, ibijumbu, les patates douces, ivyema, ibiyôbá, les arachides, ibitunguru, les oignons, akâwa, le café, ipâmpa, le coton, ikigázi, l'élaïs, etc."", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""rimwêrimwé"", ""AFFIX"": ""-mwé"", ""NOUN_CLASS"": null, ""DESCRIPTION"": null, ""POS"": ""v.""}, {""id"": ""3"", ""WORD"": ""umurimyi"", ""AFFIX"": ""aba-"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""cultivateur, laboureur, piocheur."", ""POS"": ""n.""}]}"
12104,"[12104, 12105, 12106, 12107]",1,
12108,"[12108, 12109, 12110, 12111]",0,"{""entries"": [{""id"": ""0"", ""WORD"": ""kurindana"", ""AFFIX"": ""-nye"", ""NOUN_CLASS"": ""9a"", ""DESCRIPTION"": ""surveiller lun lautre; s'attendre"", ""POS"": ""v.""}, {""id"": ""0"", ""WORD"": ""umurindàngwe"", ""AFFIX"": ""-gwe"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""émulation"", ""POS"": ""n.""}, {""id"": ""0"", ""WORD"": ""kurindanya"", ""AFFIX"": ""-nije"", ""NOUN_CLASS"": null, ""DESCRIPTION"": ""faire attendre"", ""POS"": ""v.""}, {""id"": ""0"", ""WORD"": ""Ndabwiïrinde"", ""AFFIX"": null, ""NOUN_CLASS"": ""9a"", ""DESCRIPTION"": ""Vénus, étoile du berger"", ""POS"": ""n.""}, {""id"": ""0"", ""WORD"": ""umurindi"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""3|4"", ""DESCRIPTION"": ""tendon"", ""POS"": ""n.""}, {""id"": ""0"", ""WORD"": ""umuríndi"", ""AFFIX"": ""imi-"", ""NOUN_CLASS"": ""34"", ""DESCRIPTION"": ""bruit de pas précipités"", ""POS"": ""n.""}, {""id"": ""0"", ""WORD"": ""ikiríndi"", ""AFFIX"": ""ibi-"", ""NOUN_CLASS"": ""718"", ""DESCRIPTION"": ""manche d'outil"", ""POS"": ""n.""}, {""id"": ""0"", ""WORD"": ""Gushíra"", ""AFFIX"": null, ""NOUN_CLASS"": null, ""DESCRIPTION"": ""emmancher un outil"", ""POS"": ""v.""}, {""id"": ""1"", ""WORD"": ""akarindi"", ""AFFIX"": ""utu-"", ""NOUN_CLASS"": ""12|13"", ""DESCRIPTION"": ""outil servant au forgeron pour maintenir le fer pendant qu'il le travaille"", ""POS"": ""n.""}, {""id"": ""2"", ""WORD"": ""umurindīga"", ""AFFIX"": ""aba-"", ""NOUN_CLASS"": ""12"", ""DESCRIPTION"": ""péj. négligé, rustre"", ""POS"": ""adj.""}, {""id"": ""3"", ""WORD"": ""akarindīga"", ""AFFIX"": ""utu-"", ""DESCRIPTION"": ""« qui se morfond en cherchant du travail partout», journalier, valet"", ""POS"": ""adj.""}]}"
12128,"[12128, 12129, 12130, 12131]",0,"{""entries"": [
  {
    ""id"": ""0"",
    ""WORD"": ""umurîndūka"",
    ""AFFIX"": ""aba-"",
    ""NOUN_CLASS"": ""1|2"",
    ""DESCRIPTION"": null,
    ""POS"": ""n.""
  },
  {
    ""id"": ""1"",
    ""WORD"": ""kurindūra"",
    ""AFFIX"": ""-ye"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""calmer la crainte"",
    ""POS"": ""v.""
  },
  {
    ""id"": ""2"",
    ""WORD"": ""kurindwa"",
    ""AFFIX"": ""-nzwe"",
    ""NOUN_CLASS"": null,
    ""DESCRIPTION"": ""être Supporté. I| Ne pas être craint. || Etre gardé; être sous surveillance. Etre sur ses gardes."",
    ""POS"": ""v.""
  },
  {
    ""id"": ""3"",
    ""WORD"": ""agacâmiringa"",
    ""AFFIX"": null,
    ""NOUN_CLASS"": ""12"",
    ""DESCRIPTION"": ""coiffure où les cheveux sont taillés e forme de croissant."",
    ""POS"": ""n.""
  }
]}"
